sequence_id,chaotic_value,normalized_index
935,0.993963213682173,611889988
936,0.023941370679831802,14738457
937,0.09323904398471275,57398540
938,0.3373366433995029,207666553
939,0.8919271233536435,549075931
940,0.38460858861915415,236767459
941,0.9443724404963503,581361597
942,0.20960720516799738,129035510
943,0.6610313785915372,406935062
944,0.8940348914845471,550373486
945,0.3779986521281173,232698341
946,0.938111527758601,577507340
947,0.23165257408764822,142606777
948,0.7101787394347973,437190486
949,0.8212413409835024,505561320
950,0.5857479633640533,360590120
951,0.9681626742478787,596007014
952,0.12298660465988766,75711325
953,0.43036498993913946,264935387
954,0.9781523518415571,602156722
955,0.08526761042926714,52491275
956,0.3112082097133901,191581725
957,0.8552870630823031,526520080
958,0.4938467001973429,304015126
959,0.9973489262371391,613974254
960,0.010549741827351394,6494487
961,0.041649394651163234,25639628
962,0.159259743079656,98041296
963,0.5342453484822933,328884787
964,0.9928207518682319,611186681
965,0.028439549046841987,17507564
966,0.11024665697644849,67868533
967,0.3913884030918435,240941155
968,0.9504320488580699,585091930
969,0.18797276775247024,115717214
970,0.6090296352804251,374922463
971,0.9500690291361639,584868453
972,0.18927709735959922,116520168
973,0.6122705983211488,376917620
974,0.9472072978829189,583106753
975,0.19952247455383038,122827286
976,0.6372558942399684,392298725
977,0.9223316697905826,567793160
978,0.28582748316067436,175957191
979,0.814479230792528,501398522
980,0.6029002254665582,371149160
981,0.9552520589597366,588059158
982,0.17055479562355272,104994601
983,0.56444877068031,347478203
984,0.9809269602716093,603864789
985,0.07464994294680061,45954973
986,0.2756185425697117,169672503
987,0.7966153166302243,490401385
988,0.6464572222220036,397963120
989,0.9119156254154684,561380978
990,0.3204988149789481,197301080
991,0.8689395050583922,534924609
992,0.4543957300130016,279728861
993,0.9892017997302223,608958832
994,0.042619580571438914,26236881
995,0.16280457617418065,100223518
996,0.543833992142195,334787616
997,0.9898335387201832,609347734
998,0.0401517863360025,24717691
999,0.15377308535622172,94663675
1000,0.519206425069237,319626731
1001,0.9960281418118785,613161171
1002,0.015784769297313313,9717202
1003,0.061987085318620204,38159638
1004,0.231997299423566,142818992
1005,0.7109164644101158,437644634
1006,0.8200018377125382,504798274
1007,0.5889193072037875,362542419
1008,0.9659524936575299,594646413
1009,0.131224211880775,80782447
1010,0.4548776282072074,280025520
1011,0.9893762465395343,609066222
1012,0.04193844839827914,25817571
1013,0.16031666362745384,98691943
1014,0.5371147716533545,330651222
1015,0.9920037499632263,610683730
1016,0.03164991698827129,19483887
1017,0.12228631697419824,75280223
1018,0.4282561708837858,263637184
1019,0.9769627637051366,601424404
1020,0.08980102293464465,55282072
1021,0.32612982886599895,200767568
1022,0.8768789627234345,539812189
1023,0.4307693673514673,265184324
1024,0.9783764068173049,602294652
1025,0.0844124934682521,51964860
1026,0.3083752274147504,189837724
1027,0.8509869866612889,523872926
1028,0.5059644594257685,311474894
1029,0.9973580566427959,613979875
1030,0.010513504335080826,6472179
1031,0.04150785254109148,25552494
1032,0.1587419533668888,97722542
1033,0.5328363529765318,328017400
1034,0.9931978779535704,611418843
1035,0.02695585419655937,16594192
1036,0.1046546521231619,64426060
1037,0.37387120308944605,230157457
1038,0.9340251910936861,574991765
1039,0.2458723126493962,151360537
1040,0.7398222829021168,455439237
1041,0.7680162377682321,472795612
1042,0.7108875122073243,437626811
1043,0.8200505642080727,504828270
1044,0.5887948690368765,362465814
1045,0.9660407302185687,594700732
1046,0.13089609073159952,80580454
1047,0.45391159360950983,279430823
1048,0.9890246765975763,608849794
1049,0.043310914057757235,26662470
1050,0.16532596433714283,101775700
1051,0.5505932265140151,338948643
1052,0.9872868984692973,607780006
1053,0.05008039953488929,30829808
1054,0.18981368893808745,116850497
1055,0.6135999651949118,377735987
1056,0.9460092411517823,582369222
1057,0.20379226966077307,125455799
1058,0.6474213121442625,398556620
1059,0.9107851573353991,560685055
1060,0.3242096625065963,199585501
1061,0.8742000514033814,538163034
1062,0.4387975429035298,270126519
1063,0.9825544943889654,604866709
1064,0.0683932281805899,42103300
1065,0.2542252221333144,156502641
1066,0.7564830866726796,465695732
1067,0.7350235407409105,452485101
1068,0.7771081018374464,478392621
1069,0.6911122885852293,425453059
1070,0.8517696116753469,524354715
1071,0.5037699798040848,310123959
1072,0.9974432911365846,614032345
1073,0.010175186691780556,6263908
1074,0.04018589254759619,24738687
1075,0.1538982364851195,94740719
1076,0.51955214147464,319839556
1077,0.9959746779173853,613128258
1078,0.015996384270336384,9847474
1079,0.06280459484284236,38662902
1080,0.2348521090607804,144576431
1081,0.71698941776263,441383182
1082,0.8096332143903489,498415284
1083,0.6149678174597382,378578045
1084,0.944761779784692,581601277
1085,0.208225967378585,128185211
1086,0.6578229764124714,404959950
1087,0.898116713384071,552886281
1088,0.3650972992718194,224756187
1089,0.9248870327316094,569366258
1090,0.27718932757194775,170639488
1091,0.7994180629661153,492126773
1092,0.6397918060427815,393859848
1093,0.9195284213435564,566067463
1094,0.29524365570308386,181753846
1095,0.8302186094859494,511087783
1096,0.5624131230971726,346225046
1097,0.9819573622403762,604499111
1098,0.07069123291937213,43517966
1099,0.26211899020576773,161362094
1100,0.7717163744653128,475073440
1101,0.7029191452712293,432721434
1102,0.8332070437247511,512927481
1103,0.5545025333887252,341355237
1104,0.9856476006783015,606770844
1105,0.05644416774208201,34747383
1106,0.21250031244324302,130816525
1107,0.6677022793225208,411041710
1108,0.8852850225850246,544987012
1109,0.4052062509729117,249447509
1110,0.9616464391301036,591995579
1111,0.1471614353015972,90593502
1112,0.5007647395736684,308273914
1113,0.997497666541804,614065819
1114,0.00995932642398517,6131023
1115,0.03934195158225107,24219152
1116,0.15079870808752402,92832630
1117,0.5109532463293645,314546023
1118,0.9970213053154446,613772568
1119,0.011849590029500935,7294681
1120,0.04671961721007841,28760889
1121,0.1777022093655104,109394594
1122,0.5830352952669856,358920184
1123,0.9699895075622988,597131624
1124,0.11614835249757786,71501654
1125,0.4096050717116083,252155451
1126,0.9648967401895489,593996485
1127,0.13514537363491314,83196339
1128,0.46635559546377153,287091429
1129,0.9929835356331767,611286892
1130,0.027799262042503665,17113400
1131,0.10783558765885956,66384264
1132,0.3838662240355806,236310455
1133,0.9436866548601819,580939423
1134,0.21203718767293755,130531422
1135,0.6666389006795892,410387088
1136,0.8867035923533891,545860292
1137,0.4008367233273255,246757600
1138,0.958264911792559,589913889
1139,0.15957314977283485,98234231
1140,0.535097142981201,329409157
1141,0.9925850803126829,611041600
1142,0.02936615522685752,18077989
1143,0.11373009877465803,70012962
1144,0.4021742979953846,247581020
1145,0.9593162267889437,590561086
1146,0.15572412919538695,95864750
1147,0.5245817578790843,322935820
1148,0.9950889913465005,612583024
1149,0.019498693683543854,12003518
1150,0.07628279356643494,46960166
1151,0.2811502785988211,173077874
1152,0.8063981497760793,496423758
1153,0.6229194935170432,383473147
1154,0.9372142844729191,576954991
1155,0.23478624111680518,144535882
1156,0.716850031775196,441297375
1157,0.809874494239195,498563818
1158,0.6143714133018124,378210895
1159,0.9453075274791907,581937242
1160,0.2062878118217757,126992070
1161,0.6532952705570818,402172666
1162,0.9037372344990761,556346309
1163,0.3471150194613619,213686183
1164,0.9042384690755441,556654872
1165,0.34549912787664705,212691430
1166,0.9022566272473621,555434838
1167,0.35187652728395136,216617397
1168,0.9099571529538466,560175330
1169,0.32692117964048595,201254728
1170,0.8779744505524066,540486578
1171,0.4274699057711292,263153155
1172,0.976510147870293,601145771
1173,0.0915229351167597,56342092
1174,0.3317544849828487,204230141
1175,0.884556852239688,544538746
1176,0.4074429493080559,250824435
1177,0.9633184375451634,593024872
1178,0.14099074146852686,86794784
1179,0.4832382856318407,297484519
1180,0.9963789892764465,613377155
1181,0.014395517029524608,8861970
1182,0.056611261614719334,34850247
1183,0.2130916424257055,131180551
1184,0.6690575414725429,411876018
1185,0.8834639952083251,543865976
1186,0.4107919038716899,252886072
1187,0.9657472431847973,594520060
1188,0.13198722680838745,81252164
1189,0.4571207290835968,281406387
1190,0.9901638588214541,609551081
1191,0.03886017210599392,23922565
1192,0.14902673592824697,91741793
1193,0.5060028939482099,311498555
1194,0.9973562214043437,613978745
1195,0.010520788231270036,6476663
1196,0.0415363039725886,25570009
1197,0.15884604730529245,97786623
1198,0.5331197824375012,328191881
1199,0.9931232892450573,611372925
1200,0.027249392200500756,16774896
1201,0.10576238267256415,65107986
1202,0.3773610373251052,232305821
1203,0.9374891424877627,577124196
1204,0.233826968319235,143945348
1205,0.7148161496514233,440045305
1206,0.8133775471772601,500720319
1207,0.6056601065714049,372848160
1208,0.9529554080984843,586645326
1209,0.1788772791145987,110117974
1210,0.586051990543315,360777281
1211,0.9679542691448976,595878719
1212,0.12376501993636842,76190522
1213,0.4327044867083098,266375595
1214,0.9794305424243237,602943584
1215,0.08038395641296782,49484867
1216,0.29495028009782,181573242
1217,0.8297389033484698,510792473
1218,0.5636762999180086,347002665
1219,0.9813218620267199,604107893
1220,0.07313376788917357,45021606
1221,0.2704630273351892,166498735
1222,0.787277984937697,484653265
1223,0.6682107238868441,411354712
1224,0.884603557954161,544567498
1225,0.4072996118039113,250736195
1226,0.963212485732895,592959647
1227,0.14138243031399875,87035910
1228,0.4843598204628991,298174943
1229,0.9965239852883485,613466415
1230,0.013821088813169721,8508348
1231,0.05438396460558091,33479109
1232,0.20519113250744572,126316948
1233,0.6507200492745527,400587343
1234,0.9068610323192388,558269339
1235,0.33701176051669224,207466553
1236,0.8915049868226265,548816061
1237,0.3859281427191302,237579785
1238,0.9455805693922067,582105329
1239,0.20531724515866634,126394583
1240,0.6510166752564985,400769948
1241,0.9065039155399485,558049495
1242,0.3381707209362549,208180016
1243,0.893007024906457,549740725
1244,0.38122645871296024,234685399
1245,0.9412124551016422,579416290
1246,0.22077296215809367,135909220
1247,0.6864087227387582,422557514
1248,0.8588546344667501,528716299
1249,0.4836811717737232,297757162
1250,0.9964374464228318,613413141
1251,0.014163948538820128,8719415
1252,0.05571369109143304,34297697
1253,0.20991260610844162,129223516
1254,0.6617387225817634,407370508
1255,0.8931239366143015,549812697
1256,0.38085974613889007,234459648
1257,0.9408643436405421,579201991
1258,0.22199813572051225,136663444
1259,0.6891327041939458,424234414
1260,0.8547729926150988,526203615
1261,0.4953031336065991,304911715
1262,0.9974119783898693,614013069
1263,0.010299481779562102,6340425
1264,0.04067167579399194,25037738
1265,0.1556797874225804,95837453
1266,0.5244599289304559,322860821
1267,0.9951128303881009,612597699
1268,0.01940450788848351,11945536
1269,0.07592161211873628,46737820
1270,0.2799285085187935,172325745
1271,0.8042584691625766,495106557
1272,0.6281328679319533,386682533
1273,0.9319920529405752,573740153
1274,0.25289763612278726,155685370
1275,0.7538722828475114,464088505
1276,0.7403399673671548,455757927
1277,0.7670244333429603,472185051
1278,0.713004828471505,438930244
1279,0.8164694827608207,502623734
1280,0.5978897952595835,368064707
1281,0.9592661760563069,590530274
1282,0.15590757232716299,95977679
1283,0.5250856008606716,323245989
1284,0.9949891433915419,612521557
1285,0.019893134218785313,12246338
1286,0.07779461574465743,47890853
1287,0.2862530278881361,176219159
1288,0.8152058053329102,501845806
1289,0.6010747481348818,370025384
1290,0.9567377422049862,588973754
1291,0.16514863303351138,101666534
1292,0.5501195025422893,338657016
1293,0.9874772615050048,607897195
1294,0.049340018867168815,30374025
1295,0.18715326980737143,115212726
1296,0.6069864243970449,373664649
1297,0.9518300809289943,585952567
1298,0.1829398160911167,112618898
1299,0.5963966307208638,367145506
1300,0.9604236814468051,591242842
1301,0.151660033916254,93362868
1302,0.513350479434811,316021774
1303,0.9967888411484542,613629462
1304,0.012771380768399879,7862142
1305,0.05030700768065702,30969309
1306,0.1906270885089126,117351231
1307,0.615610722525756,378973821
1308,0.94417030173992,581237159
1309,0.21032384477855098,129476677
1310,0.6626900231335148,407956134
1311,0.8918925059275375,549054620
1312,0.38471685255336147,236834107
1313,0.9444720857000385,581422939
1314,0.209253814483496,128817960
1315,0.6602119558743346,406430620
1316,0.8950851954877319,551020060
1317,0.37469167634261846,230662546
1318,0.934848317848486,575498487
1319,0.243018692452725,149603831
1320,0.7340028242094585,451856742
1321,0.7790182862653691,479568543
1322,0.6868736957588509,422843755
1323,0.8581621051153795,528289974
1324,0.48566242677268623,298976835
1325,0.9966797916358662,613562330
1326,0.01320364647640472,8128247
1327,0.05198694768256208,32003491
1328,0.19664437676331842,121055511
1329,0.6303217097442312,388029997
1330,0.929734845357668,572350602
1331,0.2606585711148304,160463051
1332,0.768935564872629,473361556
1333,0.7089179111670934,436414312
1334,0.8233496925103782,506859234
1335,0.5803254556502412,357251990
1336,0.9717558064865788,598218969
1337,0.10951137159432858,67415887
1338,0.3890993380325713,239531992
1339,0.9484271622689925,583857709
1340,0.19516318975612096,120143683
1341,0.6267273312901457,385817275
1342,0.9334213321812699,574620026
1343,0.24796233575275112,152647169
1344,0.7440432930451563,458037717
1345,0.7598670557675072,467778925
1346,0.7280517621736419,448193231
1347,0.7899896511402918,486322584
1348,0.6619649489038121,407509774
1349,0.8928317477530764,549632823
1350,0.38177603964948087,235023724
1351,0.9417321498441652,579736217
1352,0.21894210409826742,134782132
1353,0.6823157720136506,420037868
1354,0.8648762275075158,532423230
1355,0.4662927010135354,287052711
1356,0.9929666338001981,611276487
1357,0.027865752859208455,17154332
1358,0.10808611818042392,66538492
1359,0.38465000185607434,236792953
1360,0.9444105679335035,581385068
1361,0.20947199596499316,128952274
1362,0.6607179806970259,406742132
1363,0.894437225415875,550621165
1364,0.3767329080728426,231919141
1365,0.9368728439508088,576744798
1366,0.2359770516911456,145268953
1367,0.7193646122375371,442845367
1368,0.8054978759225212,495869544
1369,0.6251174807492431,384826241
1370,0.9350390078837415,575615877
1371,0.2423568358619243,149196388
1372,0.732643799891953,451020118
1373,0.7815486808636134,481126269
1374,0.6812140578127971,419359646
1375,0.8664742463515708,533406980
1376,0.4616295407765824,284182040
1377,0.9916255543573463,610450910
1378,0.03313421406829928,20397629
1379,0.12782498832623784,78689864
1380,0.4448281851356837,273839020
1381,0.9853547226698647,606590547
1382,0.05757886479641439,35445910
1383,0.2165115211094308,133285850
1384,0.6768407865218821,416667433
1385,0.8727220715270654,537253180
1386,0.4432022470123269,272838083
1387,0.9846283208696497,606143369
1388,0.06039020853814483,37176591
1389,0.2264054926909482,139376641
1390,0.6988327218255657,430205806
1391,0.8397575394384346,516960008
1392,0.536913609435015,330527385
1393,0.992063167899532,610720308
1394,0.03141661679874126,19340266
1395,0.12141415582077261,74743315
1396,0.42562430676253604,262016992
1397,0.9754283424592323,600479805
1398,0.09563188583400319,58871588
1399,0.3450808487008831,212433934
1400,0.9017402256774376,555116938
1401,0.3535331163798396,217637203
1402,0.9119043334903676,561374027
1403,0.3205359320069056,197323930
1404,0.8689926667144863,534957335
1405,0.45423920352461894,279632502
1406,0.9891447385286956,608923704
1407,0.0428423248310793,26374003
1408,0.16361737153624886,100723880
1409,0.5460184417985937,336132377
1410,0.9890503890275735,608865622
1411,0.04321057079799638,26600698
1412,0.16496023530353782,101550555
1413,0.5496159407278357,338347020
1414,0.9876776511185106,608020556
1415,0.04856032931213378,29894043
1416,0.1843468726796313,113485091
1417,0.5999487818193556,369332232
1418,0.9576408616411791,589529720
1419,0.16185371860771341,99638164
1420,0.5412717985984685,333210314
1421,0.9907035881753854,609883342
1422,0.03674785432168906,22622209
1423,0.14123582360251952,86945658
1424,0.4839401802780117,297916610
1425,0.9964709079400842,613433740
1426,0.014031383900902297,8637807
1427,0.05519967162524391,33981264
1428,0.20808914483205956,128100982
1429,0.6575043300141357,404763789
1430,0.898517620246925,553133082
1431,0.36382298834738325,223971713
1432,0.9235087277744787,568517765
1433,0.2818550264203816,173511722
1434,0.807626954302771,497180218
1435,0.6199089713757394,381619850
1436,0.9401311359486123,578750623
1437,0.2245754868426508,138250078
1438,0.6948239368326283,427737973
1439,0.8460540982117739,520836209
1440,0.5196837788322354,319920593
1441,0.9959540699150259,613115572
1442,0.016077946533539247,9897684
1443,0.06311959021352756,38856815
1444,0.23595067510376763,145252715
1445,0.7193090365471573,442811154
1446,0.805595150490143,495929427
1447,0.6248802999476585,384680231
1448,0.9352755936330815,575761521
1449,0.24153527877360015,148690632
1450,0.730951991646624,449978630
1451,0.7846780984422862,483052758
1452,0.6741439372664633,415007236
1453,0.8764988175622032,539578169
1454,0.4319120750933088,265887782
1455,0.9790024975827842,602680077
1456,0.08202086316472458,50492557
1457,0.30042083027004807,184940947
1458,0.8385709384895131,516229529
1459,0.540125181245218,332504449
1460,0.9910759796218532,610112589
1461,0.03528908513136439,21724182
1462,0.13583462475180327,83620646
1463,0.4683604820866569,288325650
1464,0.9935057742157829,611608385
1465,0.025743682754566035,15847972
1466,0.1000729727556652,61605549
1467,0.3593329077892413,221207591
1468,0.91854894898419,565464494
1469,0.29851894144387725,183770132
1470,0.8355274783419858,514355956
1471,0.5483110319970983,337543710
1472,0.9881875163076277,608334432
1473,0.0465750661963451,28671902
1474,0.17717925932655318,109072663
1475,0.5816892098702783,358091525
1476,0.9708742232331709,597676261
1477,0.11282708891928636,69457063
1478,0.3993875763318904,245865496
1479,0.9571097894124792,589202789
1480,0.16379205528888308,100831416
1481,0.5464872294733749,336420966
1482,0.9888773606086002,608759105
1483,0.043885715874631005,27016321
1484,0.16741944166904066,103064458
1485,0.5561667871588668,342379762
1486,0.9849127151607998,606318444
1487,0.0592900381147703,36499319
1488,0.22254117068552634,136997740
1489,0.6903362261614127,424975310
1490,0.85295076283242,525081839
1491,0.5004487784738911,308079406
1492,0.9974991964055467,614066761
1493,0.009953252807582568,6127284
1494,0.039318200408862365,24204530
1495,0.15071139530662891,92778880
1496,0.5107099078191183,314396222
1497,0.9970423385192789,613785517
1498,0.011766165739953267,7243325
1499,0.046394615104095545,28560816
1500,0.17652619762581911,108670634
1501,0.5800051497185816,357054807
1502,0.9719607123138443,598345110
1503,0.10873981326851276,66940911
1504,0.3866927104525785,238050457
1505,0.946274217960313,582532343
1506,0.2028488963118052,124875052
1507,0.645187874091782,397181701
1508,0.9133927200546684,562290287
1509,0.31563477143315216,194306744
1510,0.8618777553570208,530577351
1511,0.4749875158092791,292405293
1512,0.9950037587820897,612530554
1513,0.019835402378495043,12210798
1514,0.07757341717200317,47754682
1515,0.28550757065984356,175760251
1516,0.8139320610454744,501061681
1517,0.6042721775804847,371993742
1518,0.9541179788006693,587361011
1519,0.1746696767066796,107527748
1520,0.5751991211759959,354096186
1521,0.974936917775688,600177281
1522,0.09749534729358011,60018747
1523,0.3510801181532404,216127122
1524,0.9090132464750813,559594255
1525,0.3300055751895784,203153501
1526,0.8821965631781621,543085737
1527,0.41466389050825664,255269691
1528,0.9684438161830846,596180087
1529,0.12193596040851544,75064542
1530,0.42719965205139593,262986785
1531,0.9763534362608632,601049299
1532,0.09211874101224614,56708874
1533,0.3336951854805938,205424849
1534,0.8871474075839869,546133508
1535,0.3994663703559833,245914003
1536,0.9571730273492929,589241719
1537,0.163561364026488,100689401
1538,0.5458680864548878,336039817
1539,0.9891055133934181,608899557
1540,0.04299542910496194,26468255
1541,0.1641758205023581,101067664
1542,0.547516260654295,337054444
1543,0.988491397843998,608521504
1544,0.045390855387343394,27942895
1545,0.17288879728184922,106431427
1546,0.5705630616145766,351242199
1547,0.9776332087989541,601837135
1548,0.08724740623113472,53710050
1549,0.31774483238492557,195605711
1550,0.8649643849716285,532477500
1551,0.46603598083210096,286894672
1552,0.9928973171538308,611233815
1553,0.028138416622798246,17322185
1554,0.10911311806971272,67170719
1555,0.38785770768392247,238767637
1556,0.9473221840336407,583177478
1557,0.19911242604878115,122574858
1558,0.6362720046885818,391693036
1559,0.923405463545239,568454194
1560,0.2822039756257647,173726537
1561,0.8082339181494423,497553869
1562,0.6184174882919491,380701684
1563,0.9415494208818381,579623728
1564,0.21958609458646436,135178577
1565,0.6837584861864076,420926012
1566,0.8627689468303747,531125974
1567,0.47241077795016717,290819037
1568,0.9944629509584734,612197629
1569,0.02197049661645906,13525175
1570,0.08573629764059204,52779802
1571,0.31275848378082866,192536084
1572,0.8576130522697438,527951973
1573,0.4872304903368067,299942145
1574,0.9968493890956168,613666736
1575,0.012531331375696314,7714366
1576,0.04937344546749873,30394602
1577,0.18727347631716496,115286726
1578,0.6072864643271444,373849356
1579,0.9515735621429997,585794653
1580,0.1838644587141947,113188113
1581,0.5987326949483643,368583602
1582,0.9586049012434505,590123189
1583,0.15832936277638504,97468548
1584,0.5317120908802435,327325298
1585,0.9934874297350927,611597092
1586,0.0258159252068731,15892445
1587,0.10034635821821908,61773847
1588,0.36020509677613416,221744516
1589,0.9195249662801938,566065336
1590,0.29525522264373316,181760966
1591,0.8302375088198776,511099417
1592,0.5623633191960807,346194386
1593,0.9819821575112027,604514375
1594,0.07059586736497647,43459258
1595,0.26179224259509287,161160946
1596,0.7710956866053784,474691340
1597,0.7042634435287942,433548992
1598,0.8310230180946588,511582982
1599,0.5602908083510977,344918535
1600,0.9829964235292012,605138763
1601,0.06669067488342181,41055197
1602,0.24834968478039204,152885623
1603,0.7448217542109891,458516943
1604,0.7583486115735657,466844161
1605,0.7311914196430634,450126023
1606,0.7842366046588655,482780972
1607,0.6751461147622794,415624182
1608,0.875102115549877,538718350
1609,0.4361006276109267,268466281
1610,0.9812083121310473,604037991
1611,0.0735698557405943,45290064
1612,0.2719477549469408,167412743
1613,0.7899887723697752,486322043
1614,0.6619669824788882,407511026
1615,0.8928291193808673,549631205
1616,0.38178427903614476,235028796
1617,0.9417399228348137,579741003
1618,0.21891470388983256,134765264
1619,0.6822543146795313,420000035
1620,0.8649656254749706,532478264
1621,0.4660323679644374,286892448
1622,0.9928963378958476,611233213
1623,0.02814226835456095,17324556
1624,0.10912762153481913,67179648
1625,0.3879029471743599,238795487
1626,0.9473626604837446,583202395
1627,0.1989679335195743,122485907
1628,0.6359249828525931,391479407
1629,0.9237823521557239,568686209
1630,0.28092998682543446,172942261
1631,0.8060132340175058,496186802
1632,0.6238600434185275,384052155
1633,0.9362881716809983,576384870
1634,0.23801399869249446,146522910
1635,0.7236397071244258,445477142
1636,0.7979412727752312,491217652
1637,0.6433116819285304,396026706
1638,0.9155524296730349,563619818
1639,0.3084915509894213,189909333
1640,0.8511648106906748,523982395
1641,0.5054662701730042,311168206
1642,0.997380778362679,613993862
1643,0.010423321648188918,6416662
1644,0.041155557295889184,25335619
1645,0.15745249182422033,96928741
1646,0.529318206523831,325851607
1647,0.9940703666372419,611955952
1648,0.023518946515656017,14478410
1649,0.09163356462509444,56410197
1650,0.3321150492921804,204452107
1651,0.8850404268700736,544836437
1652,0.40595804000608904,249910315
1653,0.9622128779444097,592344282
1654,0.1450734292947615,89308112
1655,0.4948682463356031,304643996
1656,0.9973949237662685,614002570
1657,0.010367176348076382,6382098
1658,0.040936195030550626,25200578
1659,0.15664908763821567,96434160
1660,0.527119502411518,324498071
1661,0.9945654850299173,612260750
1662,0.02156587425831951,13276087
1663,0.08419214142991752,51829210
1664,0.3076442607579355,189387736
1665,0.8498670856267492,523183508
1666,0.5090961593562294,313402788
1667,0.9971698669410147,613864024
1668,0.011260272389356313,6931894
1669,0.044422579833744515,27346818
1670,0.16937236479628984,104266690
1671,0.5613346136900135,345561108
1672,0.9824898800023524,604826932
1673,0.06864202762430925,42256462
1674,0.2550818956750519,157030014
1675,0.7581603374737567,466728258
1676,0.73157942822019,450364884
1677,0.7835201640165875,482339927
1678,0.6767691032180693,416623304
1679,0.8728232097484436,537315442
1680,0.44290138854874334,272652872
1681,0.9844915967956502,606059201
1682,0.0609188916112603,37502051
1683,0.22825904322190216,140517698
1684,0.7028658411132026,432688620
1685,0.8332933475326371,512980611
1686,0.5542730225170504,341213949
1687,0.9857472117171865,606832166
1688,0.056058088772825435,34509711
1689,0.21113316202929422,129974898
1690,0.6645582401840161,409106220
1691,0.8894531364942834,547552929
1692,0.39232175535431274,241515733
1693,0.9512375285637938,585587788
1694,0.18507492433440095,113933284
1695,0.6017805649008967,370459890
1696,0.9561664592677329,588622069
1697,0.16722952414216768,102947543
1698,0.5556626034854338,342069383
1699,0.9851376815471614,606456935
1700,0.058419305472749546,35963290
1701,0.2194758959811162,135110738
1702,0.6835118459869658,420774179
1703,0.863130375506,531348472
1704,0.471363958235637,290174609
1705,0.9942281086771578,612053059
1706,0.02289692060766389,14095487
1707,0.0892668800210574,54953251
1708,0.32438023356793055,199690506
1709,0.874439213576998,538310264
1710,0.4380831485899986,269686733
1711,0.9822035510107726,604650666
1712,0.06974414421647884,42934932
1713,0.25887079527031953,159362485
1714,0.7655082594394631,471251685
1715,0.7162264030360127,440913465
1716,0.8109521090941302,499227204
1717,0.6117020555411495,376567621
1718,0.947715376643649,583419529
1719,0.19770825665217365,121710442
1720,0.6328926105958902,389612660
1721,0.9270348206555463,570688449
1722,0.2698886351712647,166145136
1723,0.7862245515088603,484004765
1724,0.6706212693930717,412838659
1725,0.8813446458984805,542561291
1726,0.4172592815678045,256867430
1727,0.9701843543181635,597251573
1728,0.11541742508810254,71051690
1729,0.4073640098657978,250775839
1730,0.9632601075941055,592988963
1731,0.14120639012047215,86927539
1732,0.4838559105833725,297864733
1733,0.9964600798238628,613427074
1734,0.014074282673722452,8664216
1735,0.055366026991361006,34083673
1736,0.20867951388574604,128464417
1737,0.6588781737369176,405609536
1738,0.8967833263809872,552065440
1739,0.3693263377050955,227359609
1740,0.9293683319899247,572124974
1741,0.2619149135819172,161236463
1742,0.7713288115849233,474834854
1743,0.7037588972556137,433238391
1744,0.8318444240388133,512088644
1745,0.5581183201550496,343581138
1746,0.9840228208407972,605770620
1747,0.06273041653221707,38617237
1748,0.23459329238190738,144417102
1749,0.716441525409784,441045896
1750,0.8105807336523605,498998583
1751,0.6126230354570065,377134582
1752,0.9468910470189551,582912067
1753,0.20065068445626522,123521819
1754,0.6399560492611551,393960957
1755,0.9193450940580844,565954606
1756,0.29585727143677126,182131591
1757,0.831219728035292,511704077
1758,0.5597710321233066,344598558
1759,0.9832454206384695,605292047
1760,0.06573071509347508,40464240
1761,0.2450266508652342,150839943
1762,0.7381044790116933,454381746
1763,0.7712919657275348,474812171
1764,0.7038386706334435,433287500
1765,0.8317146874540183,512008778
1766,0.558461810847859,343792593
1767,0.9838630445228328,605672260
1768,0.06334745103892955,38997088
1769,0.2367448604283419,145741620
1770,0.7209799586415362,443839784
1771,0.802659752936352,494122378
1772,0.6320043250705005,389065826
1773,0.9279736840690997,571266420
1774,0.2666857177198464,164173400
1775,0.7803021382795463,480358890
1776,0.6840085379908973,421079946
1777,0.8624020232063455,530900094
1778,0.47347244656803017,291472607
1779,0.9946921927465668,612338752
1780,0.02106574139801832,12968202
1781,0.08228168399010685,50653120
1782,0.30129051979473764,185476333
1783,0.8399530244814523,517080350
1784,0.5363834451721934,330201013
1785,0.992218217220434,610815757
1786,0.030807694278987156,18965409
1787,0.11913573520627649,73340705
1788,0.4187202230945145,257766795
1789,0.9711404554861162,597840155
1790,0.11182641810529664,68841044
1791,0.3962918685729538,243959759
1792,0.954586047668883,587649158
1793,0.1729725858064883,106483008
1794,0.5707817507599623,351376825
1795,0.9775098755998248,601761210
1796,0.08771743163151287,53999401
1797,0.3192921044397401,196558222
1798,0.8672051793639071,533856947
1799,0.4594898214308002,282864815
1800,0.9909521124748434,610036335
1801,0.03577443279339004,22022965
1802,0.13763354477928805,84728073
1803,0.47357530300179534,291535926
1804,0.9947139242003269,612352130
1805,0.020979951477229735,12915389
1806,0.08195377452183886,50451257
1807,0.30019703992021524,184803180
1808,0.8382143208019902,516009993
1809,0.5410881820857494,333097278
1810,0.9907639275586243,609920487
1811,0.036511561954861105,22476746
1812,0.14036208651592502,86407780
1813,0.48143567902743584,296374823
1814,0.9961249102874421,613220742
1815,0.015401692835187338,9481378
1816,0.060506277965061535,37248044
